Voucher_No,Date,Account_Head,Party_Name,Debit_Amount,Credit_Amount,Narration,Cost_Center,Created_By
RET/24-25/122822,2024-11-24 10:56:00,POS Cash Sales,UPI / Card Swipes,0.0,3823.06,Being pos cash sales recorded for UPI / Card Swipes,Express Checkout,cashier_rahul
RET/24-25/124961,2025-03-16 21:53:00,Freight & Local Cartage,Rapid Logistics Services,835.27,0.0,Being freight & local cartage recorded for Rapid Logistics Services,Retail Counter 1,cashier_amit
RET/24-25/123808,2025-02-06 19:48:00,UPI / Card Collections,Walk-in Customer,0.0,74.62,Being upi / card collections recorded for Walk-in Customer,Back Office,cashier_rahul
RET/24-25/124196,2025-01-01 20:54:00,UPI / Card Collections,Walk-in Customer,0.0,1622.98,Being upi / card collections recorded for Walk-in Customer,Back Office,cashier_priya
RET/24-25/100142,2024-06-28 17:04:00,POS Cash Sales,Walk-in Customer,0.0,165.72,Being pos cash sales recorded for Walk-in Customer,Grocery Section,accountant_verma
RET/24-25/106282,2025-02-26 15:17:00,Vendor Purchase - Staples,Sundry Creditors Pool,4428.57,0.0,Being vendor purchase - staples recorded for Sundry Creditors Pool,Grocery Section,store_mgr_sharma
RET/24-25/124639,2024-11-19 12:26:00,UPI / Card Collections,Walk-in Customer,0.0,1303.81,Being upi / card collections recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/101694,2024-04-27 10:32:00,Vendor Purchase - FMCG,SafeGuard Security Agency,1578.6,0.0,Being vendor purchase - fmcg recorded for SafeGuard Security Agency,Grocery Section,cashier_priya
RET/24-25/114661,2024-06-23 13:03:00,Petty Cash Expenses,Metro Cash & Carry,6453.58,0.0,Being petty cash expenses recorded for Metro Cash & Carry,Express Checkout,cashier_rahul
RET/24-25/108829,2024-07-07 11:28:00,UPI / Card Collections,UPI / Card Swipes,0.0,265.45,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,accountant_verma
RET/24-25/106544,2024-10-29 14:09:00,POS Cash Sales,Walk-in Customer,0.0,1490.96,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_priya
RET/24-25/104005,2024-05-02 16:38:00,POS Cash Sales,Walk-in Customer,0.0,2893.83,Being pos cash sales recorded for Walk-in Customer,Express Checkout,store_mgr_sharma
RET/24-25/118735,2024-06-03 17:30:00,Vendor Purchase - FMCG,Rapid Logistics Services,534.19,0.0,Being vendor purchase - fmcg recorded for Rapid Logistics Services,Dairy Section,cashier_rahul
RET/24-25/114775,2024-12-05 12:48:00,Packaging Materials,Metro Cash & Carry,792.89,0.0,Being packaging materials recorded for Metro Cash & Carry,Back Office,accountant_verma
RET/24-25/125497,2024-11-26 19:57:00,Petty Cash Expenses,Cashier Petty Cash Pool,1977.88,0.0,Being petty cash expenses recorded for Cashier Petty Cash Pool,Store Godown,cashier_priya
RET/24-25/121397,2024-06-12 12:43:00,Vendor Purchase - FMCG,Shree Ganesh Packaging,93.76,0.0,Being vendor purchase - fmcg recorded for Shree Ganesh Packaging,Retail Counter 1,cashier_priya
RET/24-25/123474,2024-05-20 18:31:00,Marketing & Promo Discounts,Rapid Logistics Services,673.62,0.0,Being marketing & promo discounts recorded for Rapid Logistics Services,Express Checkout,accountant_verma
RET/24-25/111018,2024-10-13 10:05:00,UPI / Card Collections,UPI / Card Swipes,0.0,237.11,Being upi / card collections recorded for UPI / Card Swipes,Dairy Section,cashier_rahul
RET/24-25/102237,2024-06-30 13:16:00,Vendor Purchase - Staples,Daily Fresh Veggies Co.,387.56,0.0,Being vendor purchase - staples recorded for Daily Fresh Veggies Co.,Retail Counter 1,store_mgr_sharma
RET/24-25/RND-201784,2024-05-01 17:14:00,Marketing & Promo Discounts,Anand Stationary,75000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/108146,2024-11-27 18:36:00,Vendor Purchase - FMCG,Shree Ganesh Packaging,3028.99,0.0,Being vendor purchase - fmcg recorded for Shree Ganesh Packaging,Store Godown,accountant_verma
RET/24-25/122829,2025-03-18 10:18:00,POS Cash Sales,Walk-in Customer,0.0,12475.26,Being pos cash sales recorded for Walk-in Customer,Dairy Section,cashier_rahul
RET/24-25/121580,2024-06-11 10:58:00,Petty Cash Expenses,Parle & Britannia Agency,657.94,0.0,Being petty cash expenses recorded for Parle & Britannia Agency,Back Office,accountant_verma
RET/24-25/112440,2024-05-23 15:08:00,UPI / Card Collections,Walk-in Customer,0.0,1964.42,Being upi / card collections recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/116118,2025-03-15 19:06:00,Vendor Purchase - Staples,QuickMart Distributor,604.63,0.0,Being vendor purchase - staples recorded for QuickMart Distributor,Back Office,cashier_rahul
RET/24-25/SUN-300160,2024-06-30 22:13:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4751.24,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/114703,2024-06-28 20:31:00,Petty Cash Expenses,Parle & Britannia Agency,3611.38,0.0,Being petty cash expenses recorded for Parle & Britannia Agency,Store Godown,store_mgr_sharma
RET/24-25/110341,2024-07-28 18:17:00,Packaging Materials,Anand Stationary,99.26,0.0,Being packaging materials recorded for Anand Stationary,Express Checkout,cashier_amit
RET/24-25/108423,2024-08-23 13:25:00,Petty Cash Expenses,Parle & Britannia Agency,432.94,0.0,Being petty cash expenses recorded for Parle & Britannia Agency,Dairy Section,accountant_verma
RET/24-25/105721,2024-12-16 14:28:00,UPI / Card Collections,Walk-in Customer,0.0,12566.65,Being upi / card collections recorded for Walk-in Customer,Back Office,store_mgr_sharma
RET/24-25/113115,2024-09-01 18:11:00,POS Cash Sales,Walk-in Customer,0.0,610.41,Being pos cash sales recorded for Walk-in Customer,Retail Counter 2,cashier_amit
RET/24-25/118153,2024-12-21 12:16:00,UPI / Card Collections,Walk-in Customer,0.0,1632.35,Being upi / card collections recorded for Walk-in Customer,Dairy Section,cashier_rahul
RET/24-25/123937,2024-12-13 16:01:00,Packaging Materials,Sundry Creditors Pool,311.49,0.0,Being packaging materials recorded for Sundry Creditors Pool,Grocery Section,cashier_rahul
RET/24-25/121079,2024-09-27 14:41:00,UPI / Card Collections,Walk-in Customer,0.0,391.51,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_amit
RET/24-25/121085,2025-01-29 09:45:00,Shop Rent & Maintenance,Amul Dairy Dist.,1281.0,0.0,Being shop rent & maintenance recorded for Amul Dairy Dist.,Retail Counter 1,cashier_amit
RET/24-25/110697,2024-09-12 14:18:00,UPI / Card Collections,Walk-in Customer,0.0,21879.78,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_priya
RET/24-25/116872,2024-05-19 13:42:00,UPI / Card Collections,UPI / Card Swipes,0.0,89.37,Being upi / card collections recorded for UPI / Card Swipes,Back Office,cashier_rahul
RET/24-25/108406,2024-11-14 15:51:00,Vendor Purchase - Staples,Hindustan Consumer Supplies,19296.81,0.0,Being vendor purchase - staples recorded for Hindustan Consumer Supplies,Back Office,store_mgr_sharma
RET/24-25/108608,2024-07-23 11:05:00,UPI / Card Collections,UPI / Card Swipes,0.0,51.33,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 1,cashier_rahul
RET/24-25/120809,2025-01-07 17:34:00,Security & Housekeeping,Parle & Britannia Agency,21311.63,0.0,Being security & housekeeping recorded for Parle & Britannia Agency,Store Godown,accountant_verma
RET/24-25/109167,2024-10-24 19:37:00,UPI / Card Collections,Walk-in Customer,0.0,365.54,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,cashier_rahul
RET/24-25/112434,2025-03-20 11:30:00,Vendor Purchase - Staples,Parle & Britannia Agency,487.88,0.0,Being vendor purchase - staples recorded for Parle & Britannia Agency,Store Godown,accountant_verma
RET/24-25/106490,2024-05-16 18:26:00,Packaging Materials,SafeGuard Security Agency,1541.36,0.0,Being packaging materials recorded for SafeGuard Security Agency,Retail Counter 2,cashier_priya
RET/24-25/111541,2024-06-17 11:55:00,Vendor Purchase - Staples,Metro Cash & Carry,5675.31,0.0,Being vendor purchase - staples recorded for Metro Cash & Carry,Retail Counter 1,store_mgr_sharma
RET/24-25/110887,2024-04-25 11:58:00,POS Cash Sales,UPI / Card Swipes,0.0,446.7,Being pos cash sales recorded for UPI / Card Swipes,Retail Counter 2,cashier_rahul
RET/24-25/113295,2025-02-17 21:37:00,Freight & Local Cartage,SafeGuard Security Agency,5422.51,0.0,Being freight & local cartage recorded for SafeGuard Security Agency,Back Office,cashier_amit
RET/24-25/110427,2025-01-23 11:29:00,Vendor Purchase - Staples,Parle & Britannia Agency,697.44,0.0,Being vendor purchase - staples recorded for Parle & Britannia Agency,Express Checkout,cashier_amit
RET/24-25/102312,2024-07-06 19:01:00,Vendor Purchase - FMCG,Parle & Britannia Agency,1806.4,0.0,Being vendor purchase - fmcg recorded for Parle & Britannia Agency,Dairy Section,accountant_verma
RET/24-25/114655,2025-01-25 13:39:00,POS Cash Sales,Walk-in Customer,0.0,20862.66,Being pos cash sales recorded for Walk-in Customer,Retail Counter 2,cashier_priya
RET/24-25/SUN-300980,2024-11-10 22:43:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4430.75,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/119453,2024-10-01 12:21:00,POS Cash Sales,Walk-in Customer,0.0,177.06,Being pos cash sales recorded for Walk-in Customer,Express Checkout,cashier_amit
RET/24-25/122300,2025-01-08 10:51:00,Petty Cash Expenses,Daily Fresh Veggies Co.,176.64,0.0,Being petty cash expenses recorded for Daily Fresh Veggies Co.,Grocery Section,cashier_priya
RET/24-25/123908,2024-08-15 12:38:00,POS Cash Sales,UPI / Card Swipes,0.0,6527.21,Being pos cash sales recorded for UPI / Card Swipes,Back Office,store_mgr_sharma
RET/24-25/116908,2025-03-29 12:58:00,POS Cash Sales,UPI / Card Swipes,0.0,2218.88,Being pos cash sales recorded for UPI / Card Swipes,Dairy Section,accountant_verma
RET/24-25/RND-202271,2024-07-30 15:24:00,Petty Cash Expenses,Anand Stationary,10000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/125368,2024-10-02 14:26:00,Vendor Purchase - Staples,Sundry Creditors Pool,607.94,0.0,Being vendor purchase - staples recorded for Sundry Creditors Pool,Retail Counter 2,cashier_priya
RET/24-25/116803,2024-07-05 10:18:00,Vendor Purchase - FMCG,Rapid Logistics Services,563.05,0.0,Being vendor purchase - fmcg recorded for Rapid Logistics Services,Back Office,accountant_verma
RET/24-25/120133,2024-04-02 09:46:00,UPI / Card Collections,Walk-in Customer,0.0,700.44,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,accountant_verma
RET/24-25/124581,2024-12-29 09:37:00,Customer Sales Returns & Refunds,Walk-in Customer,0.0,1025.66,Being customer sales returns & refunds recorded for Walk-in Customer,Back Office,store_mgr_sharma
RET/24-25/102018,2024-07-24 19:40:00,Shop Rent & Maintenance,Daily Fresh Veggies Co.,3059.61,0.0,Being shop rent & maintenance recorded for Daily Fresh Veggies Co.,Back Office,cashier_amit
RET/24-25/SUN-300723,2024-06-16 23:18:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4221.37,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/RND-200020,2025-01-10 18:27:00,Marketing & Promo Discounts,Cashier Petty Cash Pool,50000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/104842,2024-04-20 20:44:00,POS Cash Sales,Walk-in Customer,0.0,3265.82,Being pos cash sales recorded for Walk-in Customer,Grocery Section,cashier_priya
RET/24-25/RND-202233,2024-12-19 15:51:00,Marketing & Promo Discounts,Cashier Petty Cash Pool,15000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/122141,2024-05-07 14:23:00,UPI / Card Collections,UPI / Card Swipes,0.0,519.44,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 1,cashier_amit
RET/24-25/114747,2024-09-10 16:01:00,Staff Welfare & Tea,QuickMart Distributor,57.72,0.0,Being staff welfare & tea recorded for QuickMart Distributor,Grocery Section,store_mgr_sharma
RET/24-25/105740,2024-12-01 19:46:00,Vendor Purchase - Staples,Metro Cash & Carry,2079.46,0.0,Being vendor purchase - staples recorded for Metro Cash & Carry,Store Godown,store_mgr_sharma
RET/24-25/121879,2024-09-11 12:11:00,UPI / Card Collections,Walk-in Customer,0.0,567.81,Being upi / card collections recorded for Walk-in Customer,Retail Counter 2,accountant_verma
RET/24-25/104094,2024-04-24 16:26:00,UPI / Card Collections,Walk-in Customer,0.0,6668.68,Being upi / card collections recorded for Walk-in Customer,Retail Counter 1,store_mgr_sharma
RET/24-25/SUN-301320,2024-07-14 23:39:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4634.12,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/124592,2024-05-25 16:21:00,Vendor Purchase - Staples,Anand Stationary,135.43,0.0,Being vendor purchase - staples recorded for Anand Stationary,Retail Counter 1,store_mgr_sharma
RET/24-25/110241,2025-01-05 19:48:00,Customer Sales Returns & Refunds,Walk-in Customer,0.0,578.18,Being customer sales returns & refunds recorded for Walk-in Customer,Retail Counter 1,cashier_amit
RET/24-25/115554,2025-03-26 19:44:00,POS Cash Sales,UPI / Card Swipes,0.0,4424.63,Being pos cash sales recorded for UPI / Card Swipes,Back Office,store_mgr_sharma
RET/24-25/SUN-301898,2024-08-11 23:37:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4435.13,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/125255,2024-08-06 10:23:00,POS Cash Sales,Walk-in Customer,0.0,5029.78,Being pos cash sales recorded for Walk-in Customer,Grocery Section,store_mgr_sharma
RET/24-25/103531,2024-07-31 16:34:00,Vendor Purchase - Staples,QuickMart Distributor,14988.12,0.0,Being vendor purchase - staples recorded for QuickMart Distributor,Dairy Section,cashier_priya
RET/24-25/SUN-301854,2024-09-22 22:36:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4263.76,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/116699,2024-05-02 13:54:00,Vendor Purchase - Staples,City Bright Electricals,4673.99,0.0,Being vendor purchase - staples recorded for City Bright Electricals,Express Checkout,cashier_rahul
RET/24-25/114909,2025-02-22 17:59:00,UPI / Card Collections,UPI / Card Swipes,0.0,458.16,Being upi / card collections recorded for UPI / Card Swipes,Store Godown,cashier_amit
RET/24-25/120732,2024-08-05 09:59:00,Packaging Materials,Parle & Britannia Agency,838.61,0.0,Being packaging materials recorded for Parle & Britannia Agency,Retail Counter 1,store_mgr_sharma
RET/24-25/113735,2024-11-03 18:44:00,Packaging Materials,Metro Cash & Carry,3901.22,0.0,Being packaging materials recorded for Metro Cash & Carry,Dairy Section,accountant_verma
RET/24-25/123244,2024-09-04 09:32:00,POS Cash Sales,Walk-in Customer,0.0,256.5,Being pos cash sales recorded for Walk-in Customer,Retail Counter 1,accountant_verma
RET/24-25/116064,2024-09-24 15:15:00,POS Cash Sales,UPI / Card Swipes,0.0,5532.17,Being pos cash sales recorded for UPI / Card Swipes,Express Checkout,cashier_priya
RET/24-25/113925,2025-01-12 18:32:00,POS Cash Sales,UPI / Card Swipes,0.0,624.6,Being pos cash sales recorded for UPI / Card Swipes,Dairy Section,cashier_amit
RET/24-25/121649,2024-12-16 16:04:00,UPI / Card Collections,Walk-in Customer,0.0,1419.11,Being upi / card collections recorded for Walk-in Customer,Express Checkout,cashier_amit
RET/24-25/117723,2024-09-12 20:40:00,Freight & Local Cartage,Hindustan Consumer Supplies,110.59,0.0,Being freight & local cartage recorded for Hindustan Consumer Supplies,Store Godown,cashier_amit
RET/24-25/107870,2024-05-14 19:34:00,POS Cash Sales,UPI / Card Swipes,0.0,9748.38,Being pos cash sales recorded for UPI / Card Swipes,Store Godown,cashier_rahul
RET/24-25/101732,2024-09-04 15:49:00,UPI / Card Collections,Walk-in Customer,0.0,1306.04,Being upi / card collections recorded for Walk-in Customer,Back Office,cashier_rahul
RET/24-25/106930,2024-07-29 11:43:00,Vendor Purchase - Staples,Shree Ganesh Packaging,484.41,0.0,Being vendor purchase - staples recorded for Shree Ganesh Packaging,Retail Counter 2,store_mgr_sharma
RET/24-25/107139,2024-06-19 20:16:00,Vendor Purchase - Staples,Parle & Britannia Agency,7777.5,0.0,Being vendor purchase - staples recorded for Parle & Britannia Agency,Store Godown,store_mgr_sharma
RET/24-25/106973,2024-04-16 18:15:00,Vendor Purchase - FMCG,City Bright Electricals,6083.15,0.0,Being vendor purchase - fmcg recorded for City Bright Electricals,Back Office,store_mgr_sharma
RET/24-25/125415,2024-10-17 19:02:00,UPI / Card Collections,Walk-in Customer,0.0,10811.83,Being upi / card collections recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/119111,2024-09-25 14:41:00,UPI / Card Collections,Walk-in Customer,0.0,4207.51,Being upi / card collections recorded for Walk-in Customer,Back Office,cashier_priya
RET/24-25/115286,2024-09-16 10:47:00,UPI / Card Collections,Walk-in Customer,0.0,1339.2,Being upi / card collections recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/103894,2024-05-01 20:00:00,Vendor Purchase - FMCG,Anand Stationary,803.54,0.0,Being vendor purchase - fmcg recorded for Anand Stationary,Express Checkout,store_mgr_sharma
RET/24-25/108404,2024-08-14 10:43:00,POS Cash Sales,Walk-in Customer,0.0,7770.36,Being pos cash sales recorded for Walk-in Customer,Retail Counter 1,store_mgr_sharma
RET/24-25/115387,2024-09-26 11:09:00,POS Cash Sales,UPI / Card Swipes,0.0,3765.09,Being pos cash sales recorded for UPI / Card Swipes,Store Godown,cashier_priya
RET/24-25/115270,2024-11-09 21:56:00,Customer Sales Returns & Refunds,UPI / Card Swipes,0.0,1046.31,Being customer sales returns & refunds recorded for UPI / Card Swipes,Store Godown,accountant_verma
